group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,dml_ind,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,source_app_code,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,Y,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,,record_created_date,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,current_timestamp,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,,record_created_by,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,'tds_etl',,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,,record_updated_date,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,current_timestamp,,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,,record_updated_by,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver, 'tds_etl',,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,cdc_source_commit_date,,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,,,,,,,,,,filter_as_main,greatest(driver.cdc_source_commit_date),>,"(SELECT coalesce( (SELECT last_commit_date from hist), to_date('1900-01-01', 'yyyy-MM-dd')))",
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,,record_eff_from_date,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,greatest(driver.cdc_source_commit_date),,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,,record_eff_to_date,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver,"TO_DATE('9999-12-31','yyyy-mm-dd')",,,,,,,,,,,,,
dpspartyl1,dps,dps_batch,Oracle,glue_catalog,tb_t_wbas_de,,active_record_ind,rl_dps_def,tl_dps_def,tb_t_wbas_hist,driver,driver, 'Y',,,,,,,,,,,,,
